ISO,Year,Count,Barrier.removal,Climate.strategy,Economic.instruments,Information.and.education,Policy.support,Regulatory.Instruments,RDD,Target,Voluntary.approaches,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS_MKT,EPS_NMKT,TECHSUP,EPS,EPS_MKT_CC,EPS_NMKT_CC,EPS_CC,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,EPS_Difference,EPS_MKT_CC_Difference,EPS_NMKT_CC_Difference,EPS_CC_Difference,SpatialLag.Count,SpatialLag.Barrier.removal,SpatialLag.Climate.strategy,SpatialLag.Economic.instruments,SpatialLag.Information.and.education,SpatialLag.Policy.support,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.Target,SpatialLag.Voluntary.approaches,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_CC_Difference,SpatialLag.EPS_NMKT_CC_Difference,SpatialLag.EPS_CC_Difference
IND,2015,13,1,0,6,1,4,2,1,4,0,0,12,0,0.67,3.75,1.5,1.97,0.8,4,2.1,0.34,0,0,0.11,0.4,0,0.13,6.260495888692625,0.,0.2888597671902669,2.291345216286815,0.592853915440288,1.72757755132386,1.547287293259604,0.22053314909023958,1.6191365412388306,0.3577268705105069,1.1146443406189768,4.598461606104038,0.2219708264916493,1.2465358120800127,4.249847983649333,1.8722988788525496,2.455383673835593,1.2086376100014182,4.303149242822383,2.4625913287968464,0.1280375897345925,0.,-0.035386788934327826,0.03018230088367572,0.15218002150315568,0.,0.03980289382045575
ITA,2015,1,0,0,0,0,0,1,0,0,0,0,0,0,2.17,6,4,4.06,2.2,6,4.07,0.17,0,0,0.0599999999999996,0.2,0,0.0700000000000003,6.686559342578722,0.01714054670159886,0.4177958773271583,2.9230670538247807,0.3393264826086068,1.3695004281652738,1.8436564649886549,0.3553448045612738,1.2704094310328164,0.5017437080043848,1.498600717985061,4.670895399548703,0.20406868529968547,1.3355582046904695,4.840366533246225,2.3087178759272486,2.8287767289564925,1.395004055858701,4.664470522075497,2.791255141703247,0.10276645971265339,0.,-0.18755142548723386,-0.027152229990142024,0.12393885193519338,0.,-0.019583705198146496
JPN,2015,8,0,0,1,1,3,3,2,2,0,0,7,1,1.67,4.5,5,3.72,0.8,4,3.27,0.17,0,-0.5,-0.11,0.2,0,-0.1,7.108022914831268,0.018208721608365865,0.38286018780338155,2.691573659621163,0.66585636013806,1.9946104345088114,1.5098820744505719,0.0908687765971828,1.9327801593965677,0.34749716162283656,1.3351333954864226,5.082794386432315,0.1649353062887863,1.36158523235295,4.730271770717952,1.8149763822533282,2.6343669690761002,1.290055086960015,4.957551663417654,2.688624375732157,0.15415468995978482,0.,0.016908080425799,0.05579054600278653,0.18295308820992254,0.,0.06727908600095792
KOR,2015,9,0,0,5,0,3,0,0,3,0,3,6,1,1.83,5.5,1.5,2.94,1,5,2.5,0.33,0,0,0.11,0.4,0,0.13,6.674043326573042,0.027309572525618764,0.3990347463975398,2.1657690998267873,0.7491942923737421,1.8144426873437296,1.6790391868748742,0.3239582892198444,1.8059934433097355,0.2810769168770184,0.9357561538683794,4.971310234874694,0.18145739357757257,1.3223270475842137,4.490883596715257,2.1136352087746104,2.6411551987200004,1.20688619321241,4.739028290619843,2.687770248556537,0.13903427184893793,0.,-0.010988634200529784,0.041743052174239605,0.16403430988186624,0.,0.05178330343421375
MEX,2015,5,0,0,3,0,0,2,0,2,0,2,3,0,0.17,3.75,0.5,1.47,0.2,5,1.9,0,0,0,0,0,0,0,9.054292914407489,0.007612271560260737,0.0940286381957797,2.9026387676995364,0.8847778748738389,3.3281370512575883,2.540200196025271,0.10861428954432409,1.8995078520384623,0.7919203581890719,1.7854819886107356,6.386836241876091,0.09165345544495043,1.2027535807746,4.416822574087882,2.0319500851851497,2.548039108622411,1.3323465710528974,4.244570112701886,2.5389102887565875,0.16175615541442234,0.,-0.06856754573744427,0.026404023885619726,0.19072786057539204,0.,0.04320246352483229
RUS,2015,2,0,0,1,0,0,0,0,1,0,0,1,0,0.5,2.75,0,1.08,0.4,4,1.47,0,0,0,0,0,0,0,6.1833502503593705,0.02703996597756513,0.32528568790743784,2.228625394463582,0.5169864935826398,1.529752246436232,1.614909760293273,0.3275522843984802,1.4126346909883576,0.3168764861748036,1.043649203955388,4.430501692706439,0.2284384497836961,1.4736596198389098,5.061542084340832,2.517108861082529,3.0175439897007728,1.3620520142352521,5.0322713701864465,2.972175936079851,0.14685039737981065,0.,-0.03540335499920656,0.03746928863160308,0.17442951140255025,0.,0.047703104427233745
SAU,2015,1,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.854329043029251,0.12526656080575022,0.30183945955161007,3.2024120405659495,0.6439853923076035,2.22889945868355,1.6431433249889613,0.34024235946353343,2.0037808879186363,0.3133139813396782,1.3272248707975536,5.872844645277379,0.2666608699243561,1.403152531372069,4.796913734243028,2.09187189872052,2.7628442069108115,1.3034135010143026,4.77630293823953,2.72505258573989,0.1889882580584137,0.,-0.027833910058163942,0.05275723991372526,0.2247672104617905,0.,0.06591258230715995
TUR,2015,5,0,0,1,0,3,2,1,1,0,0,5,0,0.83,5,2,2.61,1,5,2.67,0,0,0.25,0.0800000000000001,0,0,0.0899999999999999,5.919087866042989,0.03278079045234738,0.28875047992153957,2.5644174514125595,0.3850076403607241,1.1255116142173966,1.567241477740418,0.24967910705335652,1.1388701439671178,0.4800834028195029,1.1729663541968738,4.101365365820475,0.254834499952599,1.4017978476835042,4.828301174623009,2.2555413594819695,2.828933617769833,1.431773258336647,4.776322014220083,2.822784789083302,0.1265113051645385,0.,-0.10184250143837545,0.009146497305049635,0.1513144502647603,0.,0.01750020978904119
USA,2015,10,0,0,3,1,4,3,0,2,1,2,7,0,1.17,4.25,2,2.47,1.4,4,2.47,0.17,0,0,0.0500000000000003,0.2,0,0.0700000000000003,5.361275419508444,0.024043399079447362,0.26401813297590465,2.401050606604561,0.3813745504437411,0.8327944078779068,1.2768420940962821,0.4588252487432622,1.5794421399661513,0.15687123338342307,0.9468303875261695,4.032144475656835,0.416124598016704,1.0029991374802893,4.794011274424861,1.8267447910808414,2.5411330370116034,0.912501859516453,5.136901954899983,2.6252242256751797,0.0965136724380039,0.,-0.43348633735932296,-0.11050301560607596,0.11487956109405793,0.,-0.10678072517487622
ZAF,2015,4,0,0,2,1,1,2,0,1,0,1,3,0,0.33,2.25,0,0.86,0.4,1,0.47,0,0,0,0,0,0,0,6.784518718503749,0.0906225507648494,0.39492272207825313,2.569690128556396,0.6915431577570341,1.584627503068166,1.632579515784552,0.3377990580222025,1.6543797624557803,0.37290365184647867,0.9415497902268231,5.104285017113957,0.24104706200156628,1.3959178503992664,4.746542582260112,2.183011034030334,2.774822312454659,1.342297639016736,4.868195601827894,2.7987600488210487,0.1596309870046662,0.,-0.008973800842817382,0.05004433921557677,0.18918129740372458,0.,0.06050017117578918
ARG,2016,7,0,1,3,1,1,3,0,1,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.656413287284465,0.09473551898048099,0.13724858378649296,2.0143687101267407,0.16819792358754945,1.962405565528298,1.8692075347395907,0.42390744937001335,2.440403005394385,0.023640925526661742,0.8755775375922377,5.001487370721957,0.2311257285768303,0.9080203570419435,4.093551943463787,1.6325732439929483,2.2115359668859416,0.932075311408093,3.8343994964892127,2.1320541202009067,-0.050583632457453835,0.5336819334748966,-0.04386025096028079,0.14710823228946251,-0.02027264821845291,0.4178526270616566,0.11597866234263547
AUS,2016,4,0,0,1,0,1,2,0,1,0,0,4,0,1.33,4.75,2,2.69,1.6,6,3.2,0,0,0,0,0,0,0,10.68214288095388,0.10345831753199819,0.3128037144251873,2.530579359300212,0.2852765869284925,4.192142901979082,2.0579468480006087,0.878735130092011,4.990500967328644,0.01626888873202994,0.8414877526668275,8.198615944441121,0.4690395658866821,1.4533250786504222,5.232735073257045,2.313888031108122,3.000590716504583,1.2754873341616797,5.512798418471936,3.032823492805354,-0.08294927378650024,0.33998888322036924,-0.0825760316765995,0.059881266833785626,-0.013070315592705523,0.5006812863979992,0.13277422177260748
BRA,2016,1,0,0,0,0,0,1,0,0,0,0,1,0,0.17,1.5,1,0.89,0.2,0,0.4,0,0.75,0,0.25,0,0,0,9.350094420686139,0.0948153461140959,0.2809142425259701,2.880445267111172,0.27499318481481033,2.885148122536753,2.4699367548207554,0.5842806609951977,3.5548863397470853,0.13567980697669674,1.220475772312666,6.910582371696913,0.3057355229782144,1.1499368511586343,4.701574635574085,1.7787406287924665,2.5435481499997854,1.1439112420505038,4.9585708965992215,2.6256956948103243,-0.06917269610950942,0.40674587008748503,-0.05988349684311981,0.09348318627239083,-0.024936408354227106,0.5466989820062225,0.15127015409640035
CAN,2016,5,0,2,1,1,1,1,0,1,0,1,5,0,0.33,5.75,1,2.36,0.4,6,2.47,0,0,-0.5,-0.17,0,0,-0.16,6.280000317446696,0.028495309231752714,0.06031953217029683,2.322672637318297,0.060516084284387484,0.9482524814687125,2.7444472558745536,0.16920036479310058,1.7622420169263027,0.011172112056820217,1.0938343638853676,4.85780312463638,0.0888132901567352,1.227263004738595,5.530956565764385,2.0078590220839625,2.9196352019303595,1.3829950516145002,5.781947242784897,3.0548628841457086,-0.01637414614543289,1.147655844771513,-0.050483167942233606,0.36051573534374204,-0.0027897302752440418,1.5318904170599073,0.4875258455083777
CHN,2016,17,0,0,2,0,8,3,2,10,0,1,12,1,1.33,5.25,1.75,2.78,1.2,6,2.98,-0.34,0,0,-0.11,-0.2,0,-0.0699999999999998,6.060663328940894,0.12437362097430611,0.3984583480728481,2.852210300696355,0.31010772238194795,1.1413612672643545,1.8736059121656325,0.037013007548217736,1.2258713004621256,0.03759486562534492,0.9834448483124625,5.060612249358151,0.037013007548217736,1.2962399690341666,4.977448767648316,2.1864643236406773,2.818544137342324,1.227362527674479,5.010801610126574,2.808050600923403,0.0605592765994573,0.5742227236789521,-0.08759829019092508,0.18259648226378783,0.07323808070640467,0.7642681878641294,0.24798355610728529
DEU,2016,19,1,1,13,1,3,4,0,1,0,5,14,0,1,5.5,2.75,3.08,1.2,5,2.98,0.17,0,0,0.0500000000000003,0.2,0,0.0600000000000001,6.487776866172621,0.0172759612985793,0.08762159709949088,2.32870993091879,0.13817081972124404,1.8190951737761194,1.9846006012329778,0.3168626300672729,2.3694836614911257,0.17264322332835946,0.9925518971417281,4.882575407182042,0.1670692956829261,1.6460337373443112,5.229299043436429,2.2715801889451797,3.0499864206618335,1.692037984488847,5.234379493181494,3.0661033066447207,-0.03339856264437521,0.29136332563316586,-0.2633382993892396,-0.0007909453711890391,-0.008716030107314223,0.3743604276008819,0.032801565381912576
ESP,2016,1,0,0,0,1,0,0,0,0,0,0,1,0,0.83,5.5,0.5,2.28,1,5,2.17,-0.34,0,0,-0.11,-0.4,0,-0.13,9.185194718289278,0.23048800595608027,0.2702816638145771,4.99625230008169,0.26438981707770104,1.9113965631994108,2.5286402025757067,0.1895409097045267,1.8721117403257599,0.23196810236319984,2.1119837422902075,6.704316553715354,0.10273061205008421,1.6600834070205397,5.24453197488585,2.6644542461595213,3.1900274593403313,1.7329406594854797,5.083463709224521,3.160019125273913,0.05266929085432902,0.154114585925275,-0.25968865560366916,-0.018685748625701992,0.07971935005595392,0.19243706629046348,0.0018999087847472867
FRA,2016,9,0,0,5,0,1,4,0,2,1,3,6,0,2.5,5.5,3.75,3.92,2.4,5,3.72,0.17,0,-0.5,-0.11,0.2,0,-0.0999999999999996,8.951711549006529,0.3125106051761186,0.35686123405252834,4.908773968438198,0.4764634814733221,1.9396620466735262,2.0319848423471463,0.19502147788110308,1.5650779012392413,0.0029002218573544822,1.8085770216108983,6.770955808611055,0.10497922379246659,1.3319125308522883,5.328756794397232,2.203902754371018,2.954574181030129,1.4625165311992818,5.1806284931042,2.9480967948924564,-0.015085941690639565,0.2051564304462666,-0.1421022099716139,0.014862030793130088,0.000711344371895269,0.2644255714044642,0.038431181456880986
GBR,2016,5,0,0,4,0,2,1,0,1,0,0,5,0,2.83,5.5,1.75,3.36,3.4,5,3.38,0,0,-1.5,-0.5,0,0,-0.5,9.432291988834672,0.24943964126706775,0.35645069333918883,4.472004839370102,0.38277157666558537,2.0475837075258063,2.4801764486973052,0.28532815992842236,2.1997883816077546,0.10305647195218846,1.9203512712121518,6.988549605418626,0.15427297684013266,1.2627724433118361,5.264227780224818,2.285089103702631,2.936993427900182,1.307823321220011,5.239141359108208,2.943327616888935,0.0032439358324016423,0.3300936090511501,-0.059414065168752396,0.09051401757151259,0.030703594386836165,0.437861718917934,0.13356338242644222
IDN,2016,5,0,0,3,0,1,1,0,1,0,2,3,0,0,1.75,1.5,1.08,0,1,0.83,0,0.75,0.25,0.33,0,0,0.08,7.001904291674074,0.08420053728585453,0.6766682619615387,3.194794248893512,0.191282625364679,2.0904500914449873,1.2829821794884877,0.15033689601233563,1.8212752479696088,0.00325334755090707,0.7155287604636361,5.991816494832445,0.0759641014103157,1.644752635293603,5.452645035274636,2.0971722085632187,3.064037722482923,1.2583627156050101,5.260929470378961,2.873060391439598,0.08296436093193336,0.3361736275520142,-0.02733079670224352,0.13181397218667923,0.11352578103582345,0.4766497051751625,0.18721433458963072
IND,2016,4,1,0,3,1,0,0,1,1,0,0,4,1,0.83,5.25,1.5,2.53,1,6,2.83,0.16,1.5,0,0.56,0.2,2,0.73,8.141616917780826,0.06301738064283521,0.2066089358821006,2.51359576171705,0.15366144313302377,2.517429093393337,2.138043334526387,0.4629982076750354,3.1368725636058845,0.040621362678017664,1.0265192761853834,6.095384590762077,0.2314991038375177,1.2121320581403772,4.70307742704464,1.8249759775815302,2.5798018730395285,1.212742185316303,4.88243881822139,2.639025796468869,-0.05331486968106125,0.363570118937963,-0.08759452616961111,0.07484264382870272,-0.01591786348775074,0.47050431784301666,0.12000589040546195
ITA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,6,4,4.06,2.2,6,4.07,0,0,0,0,0,0,0,9.658067307508631,0.26942192421828626,0.32132091808408164,5.172743939912021,0.4022287745121894,1.9184355041712104,2.6318397844000097,0.19031854253717592,1.8556642220882482,0.17374587451644863,2.1379403513454767,7.160133621363551,0.10409142479754867,1.3770331878165787,5.143602046222464,2.1853266832319584,2.901863402410938,1.4606779341192118,4.989250333993562,2.8778202017082917,0.02047780705694869,0.22717129604378922,-0.19506674668476015,0.016736956514776233,0.04182982877164782,0.2816555942438672,0.04035572181319373
JPN,2016,7,0,1,1,1,3,1,0,3,0,0,7,0,1.83,5,5,3.94,1,5,3.67,0.16,0.5,0,0.22,0.2,1,0.4,9.44348056331603,0.06923136956768113,0.1933575611291361,2.5797922260286157,0.10281207443799777,3.214196312376681,2.3465588603888228,0.6854215983812597,3.994020198031304,0.02154253271600232,1.0336894956769673,7.055713356953109,0.3513868919139984,1.2650284939468341,5.10031837545938,1.756698505177995,2.7074400862778467,1.2512726309867128,5.4269812554591805,2.8100048544380956,-0.085679874229625,0.4178237468473647,-0.060546328307103915,0.09179846291416172,-0.03378876738320378,0.5392035909221725,0.14556495198322472
KOR,2016,5,0,1,3,0,2,0,0,1,0,0,5,0,2,5.5,1.5,3,1.2,5,2.57,0.17,0,0,0.0600000000000001,0.2,0,0.0699999999999998,10.013415273077998,0.07311192888444534,0.20153259136096927,2.2995155546635773,0.22192145636384353,3.6530581404387816,2.351974333006183,0.7738227095262107,4.57161335559615,0.01743033796693826,0.9896547663806394,7.503595186642419,0.4008316891348191,1.2380812500760245,4.947428121993893,2.1177570736652953,2.7678530503013743,1.1713328999285508,5.333747697250246,2.8727603130552364,-0.09541677799974863,0.4122467150765581,-0.04450081519526848,0.09202724156777484,-0.03589195813258607,0.5631385936233779,0.1580760437911203
MEX,2016,7,0,0,4,0,2,2,0,1,0,4,3,0,0.17,3.75,0.5,1.47,0.2,5,1.9,0,0,0,0,0,0,0,6.138289976489199,0.03341752270132597,0.14048865399905694,2.2153110685654562,0.10761351354674717,0.8226107557716695,2.72179996573995,0.15190292669301425,1.6705180621842448,0.013266703720956962,1.0226479979613416,4.857394808336381,0.08039043968892877,1.1872236059045465,5.58708750808247,2.011997189194629,2.9264470773409457,1.3299605063796738,5.796866658394078,3.043759721924393,-0.013864948748175756,1.16823048728462,-0.030559830748369272,0.374743620651851,-0.001615382592948406,1.5543374789681845,0.5022431913387552
RUS,2016,3,0,0,0,0,0,3,0,1,0,0,3,0,0.5,3,0,1.17,0.4,4,1.47,0,0.25,0,0.0899999999999999,0,0,0,10.537652417690296,0.1999634776293207,0.31738781465830734,3.9081403370095713,0.2928250963112817,3.3793207138569046,2.183081066338688,0.6330701533440667,3.69470395069058,0.04286626172067538,1.5315623184222789,7.799837007183437,0.33288728570265236,1.4163251368000718,5.278240128260631,2.372288932193733,3.022629168816355,1.3555977917684985,5.361734621682638,3.0287996248589315,-0.04508942280065534,0.2195321340106554,-0.060677930242159665,0.03812899124230084,0.008161753856755244,0.2942432351899854,0.07795942185952737
SAU,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9849013526818995,0.1632586979479373,0.29689037874127205,2.6475733148315532,0.32883160609988815,2.515569995866198,1.743303522640748,0.5328562334127911,3.0559206675366175,0.050294455915633016,0.8447946879632731,6.297416899544487,0.32530144106597014,1.4111084241598202,5.235935443267536,2.249761639066656,2.9658715560953284,1.2995948239806903,5.365255168796149,2.9708871576590106,-0.009844157907354233,0.4873421787380857,-0.07690967597725207,0.13505171292166912,0.032710871400206246,0.6730178462965183,0.20759065484165157
TUR,2016,4,0,0,4,0,0,1,0,0,0,3,1,0,0.83,5,2.25,2.69,1,5,2.75,0,0,0.25,0.0800000000000001,0,0,0.0800000000000001,8.739934732266512,0.24050946564213432,0.28254779884332365,4.231115596932231,0.3336917692946254,2.123963482225523,2.1829404759018245,0.29475735152013494,2.1262446649188624,0.07994606836240703,1.5193326765393076,6.670811691159395,0.16464057224422257,1.442126110901062,5.10512371078965,2.1220563514269197,2.890218249845499,1.5158634547657521,5.068578410502905,2.9014956115846755,-0.002166671199683199,0.21922828480011763,-0.2118721391038136,0.0017388741137066427,0.024116045865380933,0.26734373860189614,0.024390426190060002
USA,2016,5,0,0,2,0,0,3,0,1,0,1,4,0,1.17,5.75,2,2.97,1.4,6,3.13,0,1.5,0,0.5,0,2,0.66,8.790344800675062,0.09295474680365542,0.6016573954329486,2.948633460660412,0.3886707524414287,2.9398552511730305,1.8272023471140864,0.44751100236459557,3.0198716440155775,0.031314494612980213,1.6658999213607384,6.46447078409136,0.23667048712528854,0.9685870082709469,4.887597152890103,1.6675337614540746,2.5077024211334833,0.9099503842444734,5.260920724729865,2.61296404604012,-0.03557440938809665,0.09385616671405221,-0.1772139026650528,-0.0396926642020662,0.0015080378719516015,0.1271653707433136,-0.015892673661134386
ZAF,2016,3,0,0,0,0,0,1,0,2,0,0,2,0,0.33,2.25,0,0.86,0.4,1,0.47,0,0,0,0,0,0,0,10.213220072082084,0.21926239736360287,0.2524913689710926,3.7502544911178957,0.31562020404573504,3.288641338638672,2.1719398793687867,0.6580566431355799,3.6812005690041647,0.038595490973018134,1.285384738863335,7.727717041169935,0.3665580743562487,1.3870729031848958,5.063694974857725,2.0721124387693672,2.841356983382496,1.4232079808110978,5.207270075112193,2.8990313770395977,-0.051864708100645654,0.3051935796892047,-0.1894379518892068,0.02192352211294754,-0.0011745663870028344,0.40522610568093004,0.06885651106465664
ARG,2017,10,1,0,5,3,1,1,0,0,2,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.011551523444756,0.010273186754712267,0.05119464350428864,1.8082177113134141,0.09686859486332575,1.2810346531348158,2.0067450043921387,0.09838952574608119,0.5750239107006451,0.3462846729603716,1.159888929460366,3.6894459283247225,0.03740825392949586,0.916467625448304,4.0347639581046435,1.644473569747358,2.197823416986995,0.9068420161452881,3.749197091956896,2.0992957400216303,0.03397594730063279,0.,0.025801633516358214,0.018996898225300526,-0.0035729040790713606,0.,0.007513733179418501
AUS,2017,5,0,0,1,0,2,2,0,1,0,1,4,0,1.5,4.75,2,2.75,1.8,6,3.27,0.17,0,0,0.0600000000000001,0.2,0,0.0699999999999998,6.218888035230329,0.007402493482444896,0.3022476873939149,2.386066476804207,0.11148635972504922,1.8696835409961285,1.8485176308711546,0.33391861949280577,1.4061067079983953,0.21516916814424109,1.7023533972305886,4.208134211603005,0.3110113642243394,1.4884826626887584,5.230675566812167,2.308805782672302,3.0079981616971185,1.1993840528681754,5.50523641796797,3.0030008410498836,0.04082938562850829,0.,0.02663898048482735,0.020483911059245807,-0.038098855642052315,0.,-0.004234407156603748
BRA,2017,3,0,0,0,0,1,2,0,0,0,0,3,0,0.17,1.5,1,0.89,0.2,0,0.4,0,0,0,0,0,0,0,6.037956761535263,0.1144900905907363,0.08993559076560072,2.568070444068566,0.39887450254025536,1.3296788622644407,1.8612801605365725,0.13440538473036542,0.8641755232752387,0.6923577062493949,1.7044492031053373,4.076836362763437,0.06939693629591866,1.1874939806157239,4.691365507356678,1.7778320042433293,2.5509474330039694,1.1209101018520253,4.9799108290436305,2.6248088320391902,0.050563533197418145,0.,0.028316579392325323,0.024752308009371803,-0.006719949252086392,0.,0.007219488069962022
CAN,2017,10,0,0,5,0,3,2,0,0,0,3,9,0,0.5,5.75,1.5,2.58,0.6,6,2.7,0.17,0,0.5,0.22,0.2,0,0.23,4.641848147862654,0.0067484364038989265,0.06861514337982019,0.8218891409150013,0.03004090802501678,0.4825389742077629,2.657519266991767,0.09661495343073259,0.3121045648203007,1.5117379478711177,0.5238968073440495,3.351087918788855,0.05307472809362036,1.2289646680924533,5.515175703728534,2.0211540947937214,2.919008271084104,1.3608534479076055,5.772786228630967,3.0488716362022723,0.007695049806585281,0.,0.017471698296971625,0.007977341363851875,-0.01046686408455293,0.,0.0023192609901086176
CHN,2017,5,0,0,2,0,2,1,0,2,0,2,3,0,1.5,5.25,1.75,2.83,1.2,6,2.98,0.17,0,0,0.0500000000000003,0,0,0,5.712414141488889,0.029226082028969688,0.2770793905680967,2.085171522688183,0.11667385056889097,1.270215189659819,2.2623903012970468,0.30618400671397183,0.6784802247963772,0.610751085025034,1.231261381245785,4.086535837824776,0.25492717839174844,1.2705654966255033,4.952516275319573,2.2043590641714013,2.8087283732282344,1.1940648343988114,4.997166549029796,2.7983973153021484,-0.010105870769391798,0.,0.044155364756623766,0.01241205891213584,-0.019614361796924235,0.,0.00819414601630188
DEU,2017,5,0,0,5,0,1,2,0,0,0,2,3,0,0.83,5.5,2.75,3.03,1,5,2.92,-0.17,0,0,-0.0500000000000003,-0.2,0,-0.0600000000000001,5.826946684020973,0.010882236118188992,0.17632211132768663,3.2708626171461077,0.1822592383487648,1.1108727061508927,1.6907181433079104,0.20475418105923798,0.694236323248365,0.34194961673099505,2.3320853303834626,3.3739628150421885,0.070367926828094,1.7127738470732403,5.2212439252150435,2.3607077794667957,3.0981811937656953,1.7060680185083412,5.248073812956481,3.103740625252289,0.08637025879074804,0.,0.1129931969466879,0.06536740547591931,0.038385080850016774,0.,0.04915352388014613
ESP,2017,12,0,0,10,1,2,0,0,0,0,6,6,0,0.83,5.5,0.5,2.28,1,5,2.17,0,0,0,0,0,0,0,5.525426365692919,0.025451850210981293,0.11996976119739111,3.732058461351776,0.11672622153363278,1.0566710357105396,2.0146252219290464,0.18839586494005872,0.4987132451407822,0.19619367585895314,2.3594629913162297,3.2358310019473366,0.03286611285323258,1.7114114046433968,5.216520451507178,2.765654183113422,3.232339937714848,1.7306912459497026,5.062131840927181,3.1856854161312262,0.07655169140283431,0.,0.11367308224894748,0.06421633389584919,0.029330972815700088,0.,0.047401213415874714
FRA,2017,8,0,0,7,0,1,4,0,0,0,5,4,0,3,5.5,4,4.17,2.8,5,3.93,0.5,0,0.25,0.25,0.4,0,0.21,5.679381747483351,0.017415323916156376,0.1330722482244367,3.8236617367207884,0.20434526684518906,1.147933675278166,1.2823390030181114,0.19239272538628602,0.5002477885049623,0.22796346199292525,2.207102488115938,3.301964573242752,0.04581108673604933,1.2921618456205521,5.328245008599776,2.2482611326999375,2.9571747629256233,1.389672455119384,5.195977690726483,2.9454740145785068,-0.04755016718848741,0.,0.05882567659323774,0.004882656206881449,-0.07704040246668054,0.,-0.004351230190795653
GBR,2017,7,0,1,6,0,0,0,0,0,0,5,2,0,2.67,5.5,2.25,3.47,3.2,5,3.48,-0.16,0,0.5,0.11,-0.2,0,0.1,5.745960280722464,0.013835682838688511,0.06129025530726499,3.326719106536194,0.16986911679957475,1.2327221232820869,2.034588142048386,0.14120815568314835,0.5734119122451277,0.37112284446488514,1.9444873026001288,3.6802925203291585,0.06898421697763833,1.321705502714206,5.2719152263606475,2.3550004330610372,2.983492152733773,1.3168466538015258,5.244671469069454,2.9720492034508132,0.040982398428656884,0.,0.0524817400641966,0.03205659469849518,0.0007635064737714489,0.,0.018281108637478404
IDN,2017,10,0,0,2,2,2,6,0,2,0,2,9,0,0,1.75,2,1.25,0,1,1,0,0,0.5,0.17,0,0,0.17,5.399323758160189,0.0002059803841446563,0.5234875671118664,1.1557293696247628,0.00792222112443225,1.2857397114955569,3.158130353637175,0.024796529841679765,1.1565930909877764,0.6573386314027286,0.9692494331636822,4.152263346419749,0.012978638600651484,1.6346491100505958,5.545251223151199,1.7751266576026168,2.9835993357379644,1.312733364443639,5.425168458170438,2.8379331308273557,0.01232736434593433,0.,0.030327999242454395,0.013665517503454544,-0.0025116008034099576,0.,0.00923147589575773
IND,2017,16,0,0,7,1,3,7,0,0,0,3,12,0,0.83,5.25,1.5,2.53,1,6,2.83,0,0,0,0,0,0,0,5.033866792910153,0.07843164053453115,0.13913691102087353,2.0512969079793084,0.11158463846244343,1.2380048372834596,1.72069891688101,0.13199471663041157,0.9149321592230575,0.47757049713527144,1.5788130415406485,3.2889614627996764,0.08037102569025091,1.2598409975502363,4.709890515892196,1.860742572863281,2.609028749365817,1.209944427680006,4.89887593055069,2.6556880350061585,0.0469993450512775,0.,0.044029862311168955,0.029452065772447113,0.0012554587401824094,0.,0.01522448298785004
ITA,2017,1,0,0,0,0,1,0,1,1,0,0,1,0,2.17,6,4,4.06,2.2,6,4.07,0,0,0,0,0,0,0,6.32409709290987,0.020877073727978323,0.11002160821041784,4.352695452845677,0.2087399322534927,1.0950587933661402,1.972920801145372,0.05585125810568924,0.41042561808684475,0.25884453605808005,2.641174583777994,3.612617515923404,0.0446871380859503,1.4109982097975609,5.1389283337250795,2.2646291344816705,2.939232203998327,1.4516822459712562,4.992964314742424,2.9028277098032014,0.04510800661959653,0.,0.0932218267448975,0.047269101233833544,0.002867269121995972,0.,0.032362766829229415
